"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,133533130,138375029,5,42293020
2019,133533170,138380023,19,42293031
2019,133528832,138370900,6,42288257
2019,133533195,138375109,18,42293039
2019,133521984,138371036,24,42293061
2019,133533293,138375219,3,42293071
2019,133533380,138371243,3,42293103
2019,133533406,138375335,16,42293118
2019,133537583,138379791,15,42294914
2019,133542759,138379791,17,42298867
2019,133532232,138383597,18,42289701
2019,133532232,138383598,18,42289702
2019,133542877,138387360,18,42294939
2019,133537690,138379910,3,42294952
2019,133537777,138389999,9,42294996
2019,133537784,138390005,18,42294999
2019,133537809,138383822,14,42295003
2019,133543091,138383832,9,42298987
2019,133532532,138390127,18,42299036
2019,133532532,138390126,18,42299035
2019,133532532,138383895,18,42289825
2019,133532532,138387715,18,42299034
2019,133543278,138390189,3,42299072
2019,133547948,138383975,1,42295055
2019,133547976,138390214,9,42295070
2019,133548020,138384046,1,42289861
2019,133548040,138390273,25,42295092
2019,133543400,138384061,25,42289867
2019,133548040,138384061,18,42295093
2019,133543400,138390273,18,42289866
2019,133548044,138390280,18,42295096
2019,133543451,138390312,1,42289888
2019,133543471,138390327,3,42299139
2019,133543476,138388012,1,42289898
2019,133543502,138390346,18,42299152
2019,133532803,138388161,3,42295143
2019,133543655,138388176,19,42299197
2019,133543766,138390562,25,42295175
2019,133543766,138390563,21,42295176
2019,133548264,138390562,21,42289953
2019,133548264,138390563,25,42289954
2019,133548283,138384297,7,42289960
2019,133548283,138390581,7,42295186
2019,133543811,138388369,18,42299272
2019,133543811,138388368,18,42299271
2019,133543859,138388424,25,42299287
2019,133543858,138388424,3,42299285
2019,133543858,138388423,25,42299284
2019,133543859,138388423,3,42299286
2019,133548360,138390663,1,42295216
2019,133543899,138390663,25,42299303
2019,133543899,138388470,1,42299304
2019,133548360,138388470,25,42295217
2019,133543913,138390681,15,42295225
2019,133543934,138390706,18,42299326
2019,133543934,138390705,18,42295235
2019,133544034,138388641,9,42290010
2019,133544065,138388678,25,42299374
2019,133544065,138388676,16,42299373
2019,133553055,138388676,25,42299375
2019,133553055,138388678,16,42299376
2019,133544093,138388705,16,42299389
2019,133548576,138390875,25,42290035
2019,133548577,138390875,18,42290037
2019,133548577,138388784,25,42290038
2019,133548576,138388784,18,42295297
2019,133544186,138390913,1,42295310
2019,133548604,138390913,1,42290046
2019,133544249,138390969,1,42295336
2019,133548688,138391009,3,42295353
2019,133548696,138391018,1,42299472
2019,133544294,138391018,1,42299471
2019,133548705,138384611,21,42295355
2019,133548705,138391027,25,42295356
2019,133544305,138384611,25,42299480
2019,133544305,138391027,21,42299481
2019,133548708,138384616,1,42295359
2019,133548711,138388947,18,42299485
2019,133548712,138388947,18,42295362
2019,133548711,138388944,18,42290066
2019,133548712,138388944,18,42295361
2019,133544332,138391043,16,42295369
2019,133544332,138391044,25,42299490
2019,133548726,138391044,16,42290071
2019,133548726,138391043,25,42290070
2019,133548757,138384658,9,42290080
2019,133544370,138384662,18,42295392
2019,133548771,138389013,3,42295397
2019,133548805,138391121,18,42295410
2019,133548820,138389072,16,42295419
2019,133548874,138389129,9,42295443
2019,133548875,138389129,9,42295445
2019,133548874,138391196,9,42295444
2019,133548875,138391196,9,42295446
2019,133548948,138384837,18,42295474
2019,133548948,138384838,18,42295475
2019,133548947,138384837,18,42295472
2019,133548947,138384838,18,42295473
2019,133548974,138389219,16,42295490
2019,133548974,138384861,18,42295491
2019,133548974,138389220,18,42295492
2019,133544597,138389220,18,42299570
2019,133544597,138389219,16,42299568
2019,133544597,138384861,18,42299569
2019,133553425,138384865,18,42290170
2019,133553428,138384869,26,42290174
2019,133548998,138384884,16,42290189
2019,133548998,138391344,16,42290188
2019,133553446,138389237,16,42290187
2019,133553445,138391344,18,42299577
2019,133553446,138391344,16,42290185
2019,133553445,138384884,16,42295503
2019,133548998,138389237,18,42295504
2019,133553445,138389237,16,42290184
2019,133553446,138384884,18,42290186
2019,133549037,138391386,26,42295515
2019,133553477,138384927,18,42290201
2019,133549078,138384965,18,42295539
2019,133553513,138391438,18,42299621
2019,133549159,138391519,1,42295617
2019,133549159,138391520,18,42295618
2019,133549160,138391519,18,42295619
2019,133549160,138391520,1,42295620
2019,133549203,138391555,1,42295645
2019,133549255,138391614,10,42295670
2019,133544826,138389458,16,42299742
2019,133549261,138389457,16,42299743
2019,133544826,138389457,25,42299741
2019,133549261,138389458,25,42290302
2019,133549265,138389465,18,42295674
2019,133549274,138395111,3,42295675
2019,133544890,138389537,3,42295695
2019,133549356,138391742,16,42295702
2019,133549355,138391742,25,42295700
2019,133549356,138391741,25,42295701
2019,133549355,138391741,16,42295699
2019,133549369,138391753,18,42295708
2019,133549369,138391754,18,42295709
2019,133549369,138391755,18,42295710
2019,133549387,138391772,16,42295714
2019,133549386,138391772,16,42295713
2019,133549473,138389704,18,42295731
2019,133549473,138389703,18,42295730
2019,133549528,138391916,3,42295753
2019,133549543,138391931,17,42295767
2019,133549567,138391945,9,42295774
2019,133549574,138391954,5,42295779
2019,133553886,138389822,16,42290412
2019,133549591,138391973,17,42295791
2019,133549598,138389843,3,42295793
2019,133549665,138392046,18,42295815
2019,133553954,138395434,17,42290432
2019,133549712,138392104,18,42295832
2019,133549733,138392123,24,42295838
2019,133549783,138392176,18,42295859
2019,133549806,138392195,18,42295865
2019,133549806,138392196,18,42295866
2019,133549807,138392195,18,42295867
2019,133549807,138392196,18,42295868
2019,133549900,138392301,3,42295893
2019,133549906,138400260,18,42295898
2019,133549912,138392312,16,42295899
2019,133549961,138392365,18,42295912
2019,133549961,138392366,18,42295913
2019,133550017,138392432,16,42295937
2019,133550037,138392447,19,42295941
2019,133550043,138392454,6,42295943
2019,133550044,138392454,25,42295945
2019,133550043,138392455,25,42295944
2019,133550044,138392455,6,42295946
2019,133545745,138400508,5,42300129
2019,133554238,138400572,14,42290540
2019,133550113,138400572,14,42290541
2019,133545822,138400606,21,42300164
2019,133550142,138392539,15,42295966
2019,133550148,138400623,18,42295968
2019,133550150,138400623,18,42295970
2019,133550153,138400623,18,42295973
2019,133550151,138400623,18,42295971
2019,133550149,138400623,18,42295969
2019,118525590,121849284,21,36251831
2019,118529553,121855680,3,36256238
2019,118533766,121855681,15,36256239
2019,118533783,121859702,3,36256249
2019,118529693,121864645,19,36251963
2019,118529700,121864661,1,36243234
2019,118529701,121864661,1,36243235
2019,118526004,121859856,3,36251979
2019,118530316,121860483,18,36243468
2019,118534454,121860799,3,36256475
2019,118537616,121856481,17,36252517
2019,118537631,121860855,16,36256492
2019,118525734,121859674,3,36251885
2019,118533801,121859737,1,36256255
2019,118529675,121859809,19,36243219
2019,118536988,121856214,1,36252361
2019,118537505,121866291,3,36252483
2019,118537533,121860797,18,36243565
2019,118525909,121859804,18,36251942
2019,118525985,121859844,18,36256273
2019,118525985,121859846,18,36251974
2019,118525892,121859795,1,36251933
2019,118537606,121856479,3,36256489
2019,118530664,121866428,3,36252527
2019,118530676,121860874,16,36252532
2019,118529608,121849505,17,36243202
2019,118533813,121855750,3,36256257
2019,118525881,121849575,1,36251927
2019,118529661,121859791,16,36243216
2019,118525888,121859791,16,36251931
2019,118526009,121864680,18,36256276
2019,118529715,121864681,18,36251983
2019,118526009,121864681,18,36251982
2019,118529715,121864680,18,36243241
2019,118530328,121860499,16,36256413
2019,118537507,121866292,5,36252484
2019,118537581,121860823,17,36243573
2019,118537669,121866453,5,36256501
2019,118537669,121866452,25,36256500
2019,118537667,121866453,25,36252535
2019,118537667,121866452,17,36256499
2019,118537549,121866344,1,36252498
2019,134277522,139056575,18,42646632
2019,134270692,139051318,1,42642780
2019,134277535,139051334,18,42646640
2019,134270792,139056669,19,42640404
2019,134270792,139047649,25,42640403
2019,134270791,139056669,25,42640402
2019,134270791,139047649,19,42640401
2019,134270793,139051436,18,42640405
2019,134270795,139051443,3,42640406
2019,134270977,139051653,1,42640455
2019,134270988,139051667,1,42640456
2019,134277826,139051702,18,42640470
2019,134271128,139051819,17,42640524
2019,134266576,139051835,18,42646827
2019,134271138,139048245,18,42646831
2019,134266576,139051834,18,42646826
2019,134266575,139048245,18,42646825
2019,134271138,139051835,18,42646830
2019,134266575,139051835,18,42646824
2019,134266575,139051834,18,42646823
2019,134271138,139051834,18,42646829
2019,134266576,139048245,18,42646828
2019,134469339,139296320,3,42742511
2019,134459201,139291374,1,42746823
2019,134459374,139296499,1,42742558
2019,134469660,139288071,25,42746908
2019,134459550,139288071,3,42751959
2019,134459550,139288072,25,42746907
2019,134469660,139288072,3,42742597
2019,134464490,139288090,24,42751967
2019,134464276,139287832,1,42751894
2019,134464452,139296582,19,42751953
2019,134464453,139296582,15,42751954
2019,134460133,139292334,3,42747126
2019,134470132,139296906,21,42742764
2019,134464771,139296907,1,42752043
2019,134464788,139296920,3,42747166
2019,134464797,139296931,1,42752056
2019,132992647,137850024,15,42048856
2019,132998151,137850266,3,42056441
2019,132998169,137850287,1,42056448
2019,132992859,137847741,21,42048919
2019,132992863,137837040,3,42056454
2019,132992870,137837049,18,42056456
2019,132977410,137837059,18,42044308
2019,132997928,137847533,3,42048851
2019,132992648,137850026,3,42048857
2019,132977136,137850044,3,42044217
2019,132992715,137847613,16,42048873
2019,132977240,137836871,3,42044255
2019,132992741,137850164,3,42048879
2019,132977287,137836921,1,42044270
2019,132998163,137850279,21,42044288
2019,132992873,137847751,16,42048925
2019,132977420,137837069,16,42044311
2019,132992889,137847763,14,42044319
2019,132992891,137837100,1,42048932
2019,132998264,137837140,1,42056484
2019,132998264,137837135,1,42044340
2019,132998264,137837141,1,42056487
2019,132977493,137837151,9,42056493
2019,132977519,137837183,26,42044357
2019,132977543,137837209,24,42044362
2019,133002937,137847823,19,42048947
2019,133002951,137847833,19,42048954
2019,133002964,137847845,18,42048961
2019,133002964,137847846,18,42048962
2019,133002966,137847849,1,42048963
2019,132992776,137847673,18,42048885
2019,132992785,137847678,18,42048888
2019,132977313,137836947,18,42044278
2019,133533126,138375026,5,42293018
2019,133533126,138375027,21,42293019
2019,133521876,138370922,1,42296411
2019,133528868,138370978,1,42288272
2019,133528868,138370979,18,42288273
2019,133528868,138375138,1,42296421
2019,133528868,138370977,1,42296422
2019,133521956,138370999,25,42293051
2019,133521956,138371000,1,42296435
2019,133533238,138370999,1,42296436
2019,133533238,138371000,25,42296437
2019,133533247,138375166,9,42296441
2019,133533247,138371015,9,42296440
2019,133533247,138371014,9,42296439
2019,133533261,138375180,1,42296446
2019,133522040,138375216,1,42296466
2019,133522042,138375216,1,42296467
2019,133533301,138371116,25,42293074
2019,133533301,138371117,17,42293075
2019,133533300,138371116,15,42293072
2019,133533300,138371117,25,42293073
2019,133533338,138375267,3,42296483
2019,133533368,138371210,18,42296492
2019,133533370,138371214,1,42293101
2019,133533405,138375334,9,42293117
2019,133529025,138375360,21,42288321
2019,133533444,138375375,14,42293127
2019,133533494,138371432,16,42293156
2019,133533506,138371466,9,42293161
2019,133522433,138371524,18,42296579
2019,133533567,138375531,9,42293173
2019,133522497,138375546,16,42293177
2019,133522511,138371626,1,42288365
2019,133533625,138375586,18,42293193
2019,133533629,138375590,3,42293194
2019,133533640,138375612,21,42293201
2019,133533667,138375633,21,42293220
2019,133533729,138371896,1,42293245
2019,133533728,138371896,25,42296721
2019,133533729,138380478,25,42293244
2019,133533728,138380478,1,42296720
2019,133533752,138371930,3,42296745
2019,133522825,138371934,18,42296749
2019,133533795,138380522,1,42293270
2019,133533803,138375775,1,42293275
2019,133533802,138375775,1,42293273
2019,133533803,138375776,1,42293276
2019,133533802,138375776,18,42293274
2019,133529289,138380544,16,42288437
2019,118538929,121867743,3,36253166
2019,118539077,121867921,18,36253217
2019,118539310,121862087,16,36253339
2019,118539331,121868210,21,36253346
2019,118539374,121868258,16,36253359
2019,118539375,121868258,16,36253360
2019,118529546,121859673,21,36243170
2019,118533770,121859689,16,36256242
2019,118525745,121859689,18,36251889
2019,118533770,121859688,16,36256241
2019,118529567,121859691,18,36251888
2019,118525746,121859689,16,36243185
2019,118529575,121859691,18,36256247
2019,118529567,121859688,16,36243181
2019,118533770,121859686,16,36243182
2019,118529575,121859689,16,36243188
2019,118533770,121859691,18,36256243
2019,118529575,121859686,16,36251893
2019,118529567,121859686,16,36256240
2019,118525745,121859686,18,36243183
2019,118525746,121859688,16,36243184
2019,118529567,121859689,16,36251887
2019,118529575,121859688,16,36243187
2019,118525746,121859686,16,36251891
2019,118525745,121859691,18,36251890
2019,118525746,121859691,18,36256245
2019,118525745,121859688,18,36256244
2019,118525763,121855694,19,36251900
2019,118525783,121859711,16,36251909
2019,118525783,121849492,16,36251908
2019,118533830,121859789,21,36251925
2019,118526015,121864690,17,36251984
2019,118526054,121864736,16,36243249
2019,118525762,121859703,3,36251899
2019,118525786,121855706,18,36243198
2019,118525831,121859752,3,36251912
2019,118525890,121849580,18,36251932
2019,118525994,121864669,18,36256274
2019,118537031,121865792,16,36252368
2019,118537031,121865793,16,36252369
2019,118537044,121865815,16,36252372
2019,118537558,121860810,16,36243571
2019,118534496,121860860,1,36256495
2019,118540551,121869501,1,36253736
2019,118540562,121869511,21,36253740
2019,118546344,121862997,24,36244360
2019,118540697,121858498,3,36257243
2019,118534739,121856753,3,36252668
2019,134291779,139067633,18,42652698
2019,134272296,139058218,5,42640938
2019,134272297,139058218,5,42640939
2019,134272369,139053175,18,42640966
2019,134272392,139058317,1,42640974
2019,134272400,139060930,3,42640978
2019,118541557,121867902,3,36253214
2019,118539154,121857553,16,36253254
2019,134272403,139060936,26,42640980
2019,134272407,139053217,4,42640984
2019,134272408,139053217,25,42640985
2019,118539378,121857671,16,36256986
2019,134272407,139053218,5,42643363
2019,134272408,139053218,3,42640986
2019,118539414,121868304,22,36253395
2019,118539414,121868303,21,36253394
2019,118539424,121868318,16,36253398
2019,118539430,121868326,15,36253401
2019,118535682,121868380,18,36253418
2019,118539492,121868378,18,36253419
2019,134279126,139058352,1,42647760
2019,134279126,139058351,1,42647759
2019,134284024,139058352,1,42647763
2019,134284024,139058351,1,42647762
2019,134284036,139060977,1,42647774
2019,134284036,139060976,25,42647773
2019,134284037,139060976,1,42643378
2019,134284037,139060977,25,42643379
2019,134284090,139061031,1,42647795
2019,134291800,139072583,18,42652714
2019,134272446,139053248,26,42643406
2019,134272464,139058439,24,42641015
2019,134272481,139061168,5,42641020
2019,134272493,139061205,17,42647848
2019,134272495,139053306,18,42647852
2019,134272495,139061211,18,42647851
2019,134272503,139061236,17,42647867
2019,134291800,139072584,18,42652715
2019,134284329,139061321,16,42647895
2019,134284356,139061352,9,42647913
2019,134284356,139061351,1,42647912
2019,118535682,121868378,25,36253417
2019,134272550,139053368,18,42641031
2019,134272553,139061373,1,42647919
2019,134284372,139061373,25,42647917
2019,134284372,139061372,1,42647916
2019,134272553,139061372,1,42647918
2019,134272556,139061378,17,42647920
2019,134272563,139053379,19,42641035
2019,134284397,139053381,3,42647927
2019,134272575,139053393,3,42641046
2019,134272578,139053398,17,42641048
2019,134284976,139054278,16,42648146
2019,134288442,139062034,16,42651435
2019,134288522,139054398,18,42651458
2019,134288522,139054400,18,42651459
2019,134285082,139054457,3,42648167
2019,134288640,139062231,21,42651497
2019,134288668,139058751,3,42648197
2019,134279552,139058771,18,42643501
2019,134291888,139072641,5,42644934
2019,118529582,121849480,3,36243191
2019,118525814,121859738,17,36243204
2019,118529646,121849544,3,36243210
2019,118525875,121849571,18,36256262
2019,118526061,121864745,1,36252000
2019,118537513,121860776,25,36243558
2019,118537513,121860777,12,36252491
2019,118537512,121860777,25,36252490
2019,118537512,121860776,12,36252489
2019,118530612,121866337,9,36256477
2019,118537590,121866376,3,36252515
2019,118525945,121864632,3,36251958
2019,118525954,121864640,3,36251960
2019,118525971,121855791,3,36251966
2019,118525971,121864652,19,36251967
2019,118529746,121864738,16,36251997
2019,118537002,121865773,24,36252366
2019,118534257,121865785,8,36252367
2019,118534257,121856233,24,36256411
2019,118537033,121865796,16,36252370
2019,118537521,121866311,18,36256473
2019,118537565,121860815,16,36252503
2019,118537562,121860815,16,36252501
2019,118530666,121856495,18,36243587
2019,118539492,121868380,25,36253420
2019,134464200,139296314,18,42751883
2019,134459173,139291337,24,42746812
2019,134459299,139291498,1,42746835
2019,134464355,139291544,18,42751918
2019,134464355,139296485,18,42751919
2019,134464407,139291672,11,42746877
2019,134459470,139296546,1,42746883
2019,134459482,139291714,1,42746886
2019,134464446,139291745,17,42751951
2019,134469666,139288077,9,42746915
2019,134469666,139291785,9,42746916
2019,134464483,139288085,21,42742599
2019,134469690,139296628,6,42751969
2019,134459592,139296628,15,42742603
2019,134469691,139296628,16,42742602
2019,134459618,139288117,1,42751971
2019,134464512,139291869,5,42751972
2019,134459649,139296653,3,42746930
2019,134459656,139288141,3,42746931
2019,134459729,139288195,21,42746961
2019,134459764,139291992,26,42746971
2019,134459782,139292012,25,42746974
2019,134459782,139292013,18,42746975
2019,134459783,139292012,18,42746976
2019,134459783,139292013,25,42742645
2019,134459795,139292025,26,42746979
2019,134469907,139296761,1,42747017
2019,118534443,121866277,1,36243549
2019,118530580,121860761,1,36243553
2019,118530642,121866389,18,36243579
2019,118537638,121856489,1,36243585
2019,118530677,121866442,1,36252533
2019,134469936,139288309,24,42742678
2019,134459949,139292172,10,42747071
2019,134459969,139288333,1,42747081
2019,134459968,139288333,21,42742685
2019,134460118,139288431,1,42747124
2019,134460242,139292458,24,42747165
2019,134460275,139292492,3,42747177
2019,134460318,139296961,1,42747190
2019,134464828,139288576,1,42752069
2019,134464828,139296961,25,42752070
2019,134460318,139288576,25,42747189
2019,134460321,139292534,1,42747191
2019,118534762,121866900,5,36256581
2019,134470248,139292585,21,42742796
2019,118535623,121857667,16,36256985
2019,118535643,121857686,3,36256996
2019,118541856,121862200,14,36244085
2019,118525593,121855590,24,36243138
2019,118525737,121849434,1,36251886
2019,118533773,121849454,21,36251892
2019,118525790,121855709,16,36243199
2019,118525894,121859797,18,36251934
2019,118529665,121849594,3,36243217
2019,118529665,121849595,9,36243218
2019,118533839,121864619,19,36256265
2019,118530307,121865743,16,36252360
2019,118534251,121860485,18,36256407
2019,118534443,121860761,1,36243551
2019,118530580,121866279,1,36256471
2019,118530580,121866277,1,36256470
2019,118537497,121866277,1,36252478
2019,118537497,121866279,1,36252479
2019,118534443,121866279,1,36256469
2019,118537497,121860761,1,36252480
2019,118537593,121860832,18,36256482
2019,118537629,121856488,9,36252524
2019,118530673,121866440,3,36252530
2019,118533822,121855754,1,36256259
2019,118533826,121859773,6,36256261
2019,118533826,121859771,1,36243211
2019,118525871,121849568,15,36251923
2019,118525922,121859814,16,36243222
2019,118525922,121859813,16,36251948
2019,118529679,121859816,3,36251951
2019,118525991,121864664,18,36251975
2019,118529976,121860153,12,36252140
2019,118525733,121849429,15,36251884
2019,118533776,121849459,11,36256246
2019,118525767,121849476,6,36251903
2019,118533815,121849536,3,36243209
2019,118529641,121849536,25,36251915
2019,118529641,121849535,3,36256258
2019,118533815,121849535,25,36243208
2019,118533914,121855866,5,36256291
2019,133543323,138390224,1,42299086
2019,133532635,138387869,25,42299091
2019,133532634,138390236,25,42299090
2019,133532634,138387869,1,42289854
2019,133532635,138390236,1,42289855
2019,133543351,138384024,3,42299092
2019,133543359,138387883,18,42299098
2019,133543390,138384054,24,42299102
2019,133543482,138388014,21,42295113
2019,133543503,138388034,1,42289901
2019,133543531,138384160,25,42299159
2019,133543531,138384158,16,42299158
2019,133543532,138390372,16,42299164
2019,133543532,138388063,16,42299165
2019,133543531,138388064,16,42299161
2019,133543532,138384160,16,42299163
2019,133543532,138388064,16,42299166
2019,133543531,138388063,16,42299160
2019,133543531,138390372,16,42289915
2019,133543532,138384158,25,42299162
2019,133532764,138390396,14,42289921
2019,133532780,138388122,16,42295132
2019,133532786,138388134,6,42299187
2019,133548155,138388134,5,42295134
2019,133548170,138390468,3,42295138
2019,133543298,138390204,3,42299077
2019,133532617,138384002,18,42289848
2019,133543711,138384253,18,42289945
2019,133543711,138384249,18,42299216
2019,133543707,138384253,18,42289944
2019,133543707,138384249,18,42289943
2019,133548251,138388282,14,42295173
2019,133548266,138390565,18,42295177
2019,133548267,138390565,18,42295178
2019,133543771,138384288,18,42299244
2019,133543769,138384289,18,42299243
2019,133543771,138384289,18,42299245
2019,133543769,138384288,18,42299242
2019,133543784,138390582,18,42289961
2019,133543784,138390583,18,42295187
2019,133543823,138388387,3,42299280
2019,133548329,138388416,24,42295209
2019,133552935,138390638,17,42289980
2019,133546074,138395952,21,42290610
2019,133546063,138395940,18,42300260
2019,133546063,138400877,18,42300261
2019,133543887,138384353,16,42289982
2019,133543883,138384353,25,42299295
2019,133543890,138390651,1,42299297
2019,133548368,138390675,1,42299313
2019,133548374,138390682,16,42295226
2019,133552980,138390690,17,42289990
2019,133548382,138388486,5,42295228
2019,133548382,138390690,25,42289992
2019,133552980,138388486,25,42289991
2019,133543924,138388498,3,42299324
2019,133548395,138388505,3,42295231
2019,133543887,138388450,25,42299296
2019,133543937,138390707,18,42289996
2019,133543941,138388518,18,42299327
2019,133543941,138388517,18,42295240
2019,133543963,138388539,25,42299335
2019,133543961,138388539,9,42295244
2019,133543961,138388541,25,42299333
2019,133543963,138388541,9,42299336
2019,133548432,138384416,18,42290002
2019,133548435,138388559,1,42295249
2019,133548435,138388560,1,42295250
2019,133548465,138388603,1,42290005
2019,133548465,138384439,1,42299354
2019,133544008,138384439,1,42299353
2019,133544008,138388603,1,42295254
2019,133544059,138388673,3,42295275
2019,133544085,138388699,3,42299387
2019,133548540,138390833,5,42290027
2019,133544103,138390835,16,42295282
2019,133553091,138390864,16,42299401
2019,133548575,138388779,1,42299403
2019,133544163,138388795,17,42299407
2019,133548585,138390884,1,42295299
2019,133548619,138390937,3,42290050
2019,133544221,138384554,1,42290051
2019,133548649,138384566,1,42290054
2019,133548649,138384567,25,42299440
2019,133553157,138384566,25,42299437
2019,133553157,138384567,1,42290053
2019,133544280,138388914,21,42299467
2019,133544291,138388924,18,42299470
2019,133548697,138388932,18,42295354
2019,133548721,138391038,21,42295367
2019,133548740,138388984,18,42295381
2019,133548754,138388996,16,42295389
2019,133544376,138391076,15,42299505
2019,133544384,138389016,21,42295398
2019,133548780,138391094,18,42295402
2019,133553292,138391136,9,42290093
2019,133548818,138391137,18,42295417
2019,133548818,138391138,16,42295418
2019,133548817,138391137,16,42295415
2019,133548817,138391138,18,42295416
2019,133548824,138391142,1,42299521
2019,133548824,138391143,16,42299522
2019,133548824,138391141,21,42295421
2019,133548824,138384721,16,42299523
2019,133543883,138388450,16,42295212
2019,133553297,138384725,18,42299525
2019,133544463,138389090,6,42299527
2019,133544531,138384792,9,42299548
2019,133553370,138384804,18,42290143
2019,133553371,138384804,18,42290145
2019,133553371,138391253,18,42290144
2019,133553370,138391253,18,42290142
2019,133553383,138384817,26,42290152
2019,133553382,138384817,16,42290151
2019,133544561,138384819,18,42295469
2019,133544561,138384820,9,42299555
2019,133544577,138391289,6,42290167
2019,133553419,138391309,9,42299566
2019,133548977,138389223,18,42295493
2019,133553423,138389223,18,42295494
2019,133543233,138387761,25,42299061
2019,133543233,138387760,17,42299060
2019,133547915,138387760,25,42299062
2019,133547915,138387761,5,42299063
2019,133543242,138383937,18,42295045
2019,133547929,138383947,16,42299069
2019,133543327,138387849,18,42295074
2019,133543338,138390231,19,42299087
2019,133532630,138390231,13,42295077
2019,133548007,138387886,1,42295082
2019,133548009,138387884,1,42295083
2019,133548007,138387884,25,42299099
2019,133548009,138387886,25,42295084
2019,133548035,138384053,16,42295090
2019,133548109,138388047,18,42299155
2019,133543677,138390495,3,42295144
2019,133532848,138388258,25,42295167
2019,133532849,138388259,25,42295169
2019,133532849,138388258,21,42299229
2019,133532848,138388259,21,42295168
2019,133548270,138390566,18,42295179
2019,133548277,138384292,15,42295183
2019,133548298,138390603,18,42295198
2019,133548298,138390604,18,42295199
2019,133548298,138390605,18,42295200
2019,133548304,138390609,18,42295201
2019,133550284,138400799,17,42296028
2019,133550291,138392676,3,42296032
2019,133550301,138392685,1,42296036
2019,133550301,138392684,1,42296035
2019,133550300,138392684,1,42296033
2019,133550300,138392685,1,42296034
2019,133550306,138395906,9,42296037
2019,133550306,138395905,1,42290597
2019,133554414,138395917,1,42290600
2019,133550319,138392699,1,42296041
2019,133546068,138400882,15,42300263
2019,133546082,138400894,3,42300281
2019,133550347,138400911,1,42300283
2019,133550356,138392728,18,42296061
2019,133554510,138396033,18,42290623
2019,133550373,138392746,25,42296062
2019,133550374,138392746,16,42296064
2019,133550373,138392747,16,42296063
2019,133550374,138392747,25,42296065
2019,133550378,138392752,18,42296066
2019,133550380,138396071,1,42296068
2019,133550382,138392756,3,42296069
2019,133550389,138392763,18,42296070
2019,133550391,138392765,3,42296072
2019,133550390,138392765,1,42296071
2019,133550405,138392775,16,42296076
2019,133550405,138392774,16,42296075
2019,133550410,138392779,1,42296077
2019,133550417,138392789,21,42296078
2019,134966338,139842980,3,42964241
2019,134966357,139852772,21,42955578
2019,133549448,138391837,1,42295724
2019,133549524,138391912,3,42295748
2019,133549535,138391924,25,42295756
2019,133549535,138391923,16,42295755
2019,133549536,138391923,25,42295757
2019,133549536,138391924,16,42295758
2019,133549600,138391983,3,42295794
2019,133549601,138391983,5,42295795
2019,133549608,138391991,18,42295799
2019,133549609,138391991,16,42295800
2019,133549653,138392035,3,42295811
2019,133549675,138392058,18,42295817
2019,133549675,138392059,18,42295818
2019,133549676,138392058,18,42295819
2019,133549676,138392059,18,42295820
2019,133545278,138389954,18,42299911
2019,133549731,138392121,3,42295837
2019,133545393,138395493,16,42290453
2019,133549812,138392205,1,42295869
2019,133549026,138384914,18,42295514
2019,133549025,138384913,18,42295511
2019,133544657,138391378,1,42299598
2019,133549094,138389312,18,42299624
2019,133544711,138389312,18,42299623
2019,133549094,138389315,18,42295546
2019,133544711,138389315,18,42295545
2019,133549120,138391468,18,42295581
2019,133553557,138391509,18,42299704
2019,133549156,138391515,3,42295616
2019,133544772,138389384,5,42299715
2019,133549211,138391566,18,42299725
2019,133544784,138391566,18,42299724
2019,133549262,138391625,3,42295672
2019,133549295,138391675,3,42299758
2019,133553714,138391705,18,42290333
2019,133549357,138389577,1,42299779
2019,133549410,138391798,26,42295716
2019,133549420,138391807,16,42295718
2019,133545027,138389670,1,42299815
2019,133549482,138391870,16,42295734
2019,133549501,138391887,1,42295742
2019,133549541,138391929,16,42295766
2019,133549540,138391928,16,42295762
2019,133549540,138391927,25,42295761
2019,133549540,138391929,16,42295763
2019,133549541,138391928,25,42295765
2019,133549541,138391927,16,42295764
2019,133549547,138391934,1,42295768
2019,133549554,138389792,19,42295771
2019,133549589,138391969,3,42295789
2019,133549589,138391971,18,42295790
2019,133549588,138391971,18,42295788
2019,133549588,138391969,18,42295787
2019,133549619,138395391,3,42295801
2019,133549632,138392014,16,42295806
2019,133549631,138392014,25,42295804
2019,133549631,138392013,16,42295803
2019,133549632,138392013,25,42295805
2019,133549637,138392019,3,42295807
2019,133553960,138392093,18,42295828
2019,133549750,138392143,21,42295847
2019,133549760,138392153,3,42295853
2019,133549780,138392171,21,42295855
2019,133549797,138400098,3,42295861
2019,133549804,138392194,18,42295864
2019,133549804,138392193,18,42295863
2019,133545409,138400126,18,42299987
2019,133549862,138392253,1,42295875
2019,133549886,138400217,3,42295883
2019,133554077,138392281,1,42295885
2019,133554077,138392282,14,42295886
2019,133549895,138392290,14,42295891
2019,133549901,138392302,1,42295894
2019,133549945,138400334,18,42295909
2019,133549945,138400335,18,42295910
2019,133549945,138392349,18,42300065
2019,133549963,138392368,18,42295914
2019,133549990,138392402,14,42295928
2019,133549995,138392406,18,42295932
2019,133550025,138392438,21,42295939
