"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2019,134281579,10,
2019,134281616,1,
2019,134290324,1,
2019,134290323,1,
2019,134281744,9,
2019,134281850,9,
2019,134281923,10,
2019,134282081,9,
2019,134282082,9,
2019,134290709,9,
2019,134290749,1,
2019,134293174,1,
2019,134293264,10,
2019,134290907,10,
2019,134293387,9,
2019,134293443,1,
2019,134282526,1,
2019,134282631,1,
2019,134282705,9,
2019,134282712,9,
2019,134293806,1,
2019,134291439,10,
2019,134298022,10,
2019,134291457,1,
2019,134291456,1,
2019,134298097,10,
2019,134298098,10,
2019,134298170,1,
2019,134291634,1,
2019,134298215,1,
2019,134291762,1,
2019,134294215,1,
2019,134291785,10,
2019,134298377,1,
2019,134298384,10,
2019,134298402,1,
2019,134298403,1,
2019,134298421,10,
2019,134298490,9,
2019,134298495,1,
2019,134291968,9,
2019,134292131,1,
2019,134292197,9,
2019,134292209,10,
2019,134298750,1,
2019,134298752,1,
2019,134292269,1,
2019,134298804,10,
2019,134298918,10,
2019,134292423,1,
2019,134298947,9,
2019,134294502,1,
2019,134299011,9,
2019,134299070,10,
2019,134299082,9,
2019,134299114,9,
2019,134299120,10,
2019,134299141,10,
2019,134299155,10,
2019,134299161,2,
2019,134299163,2,
2019,134299162,2,
2019,134299164,2,
2019,134299205,1,
2019,134299257,1,
2019,134294669,9,
2019,134299261,2,
2019,134299303,1,
2019,134299314,10,
2019,134299315,10,
2019,134302927,1,
2019,134299373,1,
2019,134299380,1,
2019,134299397,1,
2019,134299398,9,
2019,118530955,1,
2019,118542583,1,
2019,118540725,1,
2019,118546351,1,
2019,128714662,1,
2019,128723668,10,
2019,128728252,1,
2019,128714788,10,
2019,134771736,1,
2019,134779229,1,
2019,134277870,10,
2019,134277910,1,
2019,134266907,6,
2019,134266909,6,
2019,134271510,1,
2019,134271579,9,
2019,134278230,10,
2019,134278251,6,
2019,134271683,1,
2019,134267680,1,
2019,134267761,1,
2019,134278403,1,
2019,134282918,9,
2019,134283153,9,
2019,134283221,10,
2019,134285003,1,
2019,134286194,1,
2019,134286895,9,
2019,134286895,1,
2019,134281327,9,
2019,134281501,10,
2019,134281608,1,
2019,134281734,10,
2019,134287848,1,
2019,134281871,10,
2019,134290569,10,
2019,128728250,1,
2019,128728354,10,
2019,128728405,1,
2019,128728274,1,
2019,128723755,1,
2019,128728326,10,
2019,133528869,6,
2019,133522088,10,
2019,133522271,1,
2019,133538041,1,
2019,133529560,1,
2019,133530905,10,
2019,133541524,9,
2019,133541524,2,
2019,133542056,1,
2019,133545327,1,
2019,133545442,1,
2019,128728279,1,
2019,128728287,1,
2019,128723739,1,
2019,128728271,10,
2019,128728425,10,
2019,134778694,9,
2019,134779078,9,
2019,134779361,9,
2019,132992647,10,
2019,132992895,10,
2019,133528870,1,
2019,133522272,9,
2019,133522388,1,
2019,133522659,6,
2019,133522668,1,
2019,133522709,10,
2019,133533858,10,
2019,133538151,1,
2019,133538287,1,
2019,133538648,1,
2019,133538783,9,
2019,133539846,1,
2019,133535153,9,
2019,133530275,9,
2019,133535369,9,
2019,133540342,9,
2019,133535472,9,
2019,133530541,2,
2019,133540712,10,
2019,133530738,1,
2019,133531153,6,
2019,133531153,2,
2019,133541365,1,
2019,133531355,1,
2019,133541742,1,
2019,133536912,6,
2019,133531638,10,
2019,133542108,10,
2019,133542544,1,
2019,133542674,9,
2019,133542699,10,
2019,133533488,1,
2019,133533487,1,
2019,133521783,1,
2019,133522252,6,
2019,133529153,1,
2019,133522681,6,
2019,133522681,9,
2019,133529357,1,
2019,133538169,10,
2019,133538189,9,
2019,133538189,1,
2019,133538322,1,
2019,133539149,6,
2019,133539514,10,
2019,133539622,1,
2019,133534874,1,
2019,133535389,9,
2019,133530455,2,
2019,133530455,9,
2019,133530458,10,
2019,133540357,9,
2019,133540585,1,
2019,133541106,1,
2019,133541554,1,
2019,133541556,1,
2019,133531498,9,
2019,133541737,9,
2019,133541996,9,
2019,133531931,2,
2019,133531931,9,
2019,133542373,1,
2019,133542374,1,
2019,133537347,1,
2019,133522785,1,
2019,133522787,1,
2019,133534001,10,
2019,133534267,10,
2019,133539358,1,
2019,133530122,1,
2019,133530554,1,
2019,133530600,9,
2019,133535980,1,
2019,133536151,10,
2019,133531216,9,
2019,133541442,6,
2019,133536726,1,
2019,133541669,9,
2019,133541681,1,
2019,133536875,6,
2019,133542484,10,
2019,133542483,10,
