"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2019,35804842,1,35888257
2019,35804847,1,35888263
2019,35819667,1,35900751
2019,35804867,1,35900752
2019,35800424,1,35900756
2019,35804878,1,35888293
2019,35819674,1,35905105
2019,35804889,1,35888303
2019,35804898,1,35888311
2019,35804756,1,35888165
2019,35800353,1,35900694
2019,35800342,1,35900681
2019,35804766,1,35888175
2019,35800368,1,35900705
2019,35804801,1,35888215
2019,35804819,7,35888232
2019,35804823,1,35888237
2019,35804825,1,35905077
2019,35804773,1,35888183
2019,35804774,1,35888184
2019,35800379,1,35888189
2019,35819595,1,35905021
2019,35800334,1,35900672
2019,35800357,1,35905051
2019,35819597,1,35905023
2019,35819601,1,35905030
2019,35804763,1,35900699
2019,35804806,1,35888221
2019,35804809,1,35888224
2019,35804827,1,35888241
2019,35804830,1,35888244
2019,35804840,1,35888255
2019,35804846,1,35888262
2019,35804851,1,35888267
2019,35804860,1,35905097
2019,35804870,1,35905100
2019,35804869,1,35888282
2019,35819675,1,35905108
2019,35800428,1,35888307
2019,35804895,1,35905111
2019,35804897,1,35905112
2019,35804901,1,35888314
2019,35800345,1,35900683
2019,35804709,1,35888121
2019,35804711,1,35888123
2019,35804710,1,35888122
2019,37512542,1,37819660
2019,37512545,1,37819663
2019,37517367,1,37822207
2019,37512571,1,37822211
2019,37517377,1,37824991
2019,37512631,1,37819750
2019,37522138,1,37819756
2019,37512641,1,37819758
2019,37512646,1,37819761
2019,37512655,1,37819776
2019,37512672,1,37819795
2019,37517432,1,37825042
2019,37512686,1,37819805
2019,37512693,1,37822282
2019,37512710,1,37819830
2019,37522182,1,37822311
2019,35800309,1,35900650
2019,35800318,1,35900657
2019,35804708,1,35888120
2019,35800326,1,35900664
2019,35800325,1,35900663
2019,35804718,1,35888130
2019,35800343,1,35900682
2019,35804755,1,35900692
2019,35800302,1,35900643
2019,37308525,1,37620900
2019,37315670,1,37616315
2019,37308597,1,37620971
2019,37308654,1,37621021
2019,37315706,1,37621022
2019,37308658,1,37621030
2019,37308730,1,37621107
2019,37308731,1,37612935
2019,37315788,1,37616434
2019,37315791,1,37616438
2019,37312452,1,37621230
2019,37320006,1,37613756
2019,37313212,1,37622393
2019,37320013,1,37622401
2019,37320034,3,37622421
2019,37320035,3,37622422
2019,37320042,5,37622428
2019,37320047,1,37622432
2019,37320046,1,37622431
2019,37313251,1,37613798
2019,37320096,1,37622481
2019,37320119,1,37622508
2019,37313270,1,37613815
2019,37320136,1,37622530
2019,37320144,1,37617604
2019,37317041,1,37617665
2019,37317042,1,37617666
2019,37320217,1,37613867
2019,37313330,1,37613879
2019,37320239,1,37622623
2019,37317056,1,37617677
2019,37320253,1,37622637
2019,37313340,1,37613895
2019,37320256,1,37622640
2019,37313358,1,37613910
2019,37320283,1,37622673
2019,37317086,1,37617701
2019,37320305,1,37622696
2019,37320315,1,37622704
2019,37320324,1,37617718
2019,37320354,1,37613960
2019,37320358,1,37617748
2019,37320386,1,37622764
2019,37320396,21,37622775
2019,37313426,1,37613979
2019,37320424,1,37622801
2019,37320427,1,37622804
2019,37320428,1,37622805
2019,37317173,1,37617801
2019,37320461,22,37622829
2019,37313464,1,37614022
2019,37320482,1,37622848
2019,37317216,1,37617848
2019,37313482,1,37617853
2019,37317256,1,37614062
2019,37313511,1,37614061
2019,37320559,3,37617898
2019,37317260,3,37622928
2019,37320558,3,37617897
2019,37317274,1,37617914
2019,37313524,3,37614076
2019,35800321,1,35900660
2019,35800301,1,35900642
2019,35819607,1,35900666
2019,35819608,1,35905037
2019,35804743,1,35888155
2019,35819610,1,35888157
2019,35819613,1,35905042
2019,35800380,1,35900713
2019,35800383,1,35888200
2019,35804808,1,35888223
2019,35800300,1,35900640
2019,35800350,1,35888162
2019,35800384,1,35900717
2019,35819588,1,35900641
2019,35804712,1,35888124
2019,35800310,1,35900651
2019,35800311,1,35900652
2019,35804727,1,35888138
2019,35800316,1,35900656
2019,35800347,1,35900688
2019,35819621,1,35888167
2019,35804759,1,35900693
2019,35804772,1,35888182
2019,35804771,1,35888181
2019,35804781,1,35888193
2019,35804777,1,35888190
2019,35804778,1,35888191
2019,35800313,1,35900655
2019,35819622,1,35905050
2019,35804811,1,35888226
2019,35800396,1,35900733
2019,35804826,1,35888240
2019,35804843,1,35888258
2019,35819660,1,35900741
2019,35804849,1,35888265
2019,35804856,1,35905095
2019,35804866,1,35888280
2019,35819668,1,35905101
2019,35804873,1,35888287
2019,35804896,1,35888310
2019,35804903,1,35888316
2019,35819681,1,35905114
2019,35804908,1,35888323
2019,35819683,1,35905115
2019,35819682,1,35888322
2019,35819687,1,35905120
2019,35804912,1,35888326
2019,35800431,1,35900762
2019,35800432,1,35900763
2019,35819697,1,35905130
2019,35800434,1,35900765
2019,35800435,1,35900766
2019,35800436,1,35900767
2019,35800437,1,35900768
2019,35800438,1,35900769
2019,35800317,1,35905025
2019,35800360,1,35900698
2019,35800362,1,35900700
2019,35804788,1,35888201
2019,35800333,1,35905040
2019,35804767,1,35888176
2019,35800322,1,35888144
2019,35804734,1,35888146
2019,35800323,1,35900661
2019,35800324,1,35900662
2019,35804748,1,35900675
2019,35804750,1,35905046
2019,35800349,1,35888161
2019,35804757,1,35888166
2019,35804760,1,35888169
2019,35800369,1,35900706
2019,35800370,1,35900707
2019,35819626,1,35905057
2019,35800371,1,35900708
2019,35819625,1,35905056
2019,35800373,1,35905058
2019,35804784,1,35900714
2019,35800385,1,35900719
2019,35804807,1,35888222
2019,35804814,1,35888227
2019,35800399,1,35905078
2019,35800401,1,35900737
2019,35804837,1,35888254
2019,35804752,1,35888163
2019,35804799,1,35888213
2019,35804816,1,35905071
2019,35800392,1,35900730
2019,35800406,1,35888261
2019,35819659,1,35905087
2019,35800407,1,35900742
2019,35800415,1,35905096
2019,35804859,1,35900748
2019,35800419,1,35905098
2019,35800421,1,35900754
2019,35800429,1,35905110
2019,35800354,1,35900695
2019,35800306,1,35888131
2019,35800364,1,35900701
2019,35800372,1,35900709
2019,35800375,1,35888186
2019,35819630,1,35905063
2019,35819632,1,35900716
2019,35804795,1,35888208
2019,35804796,1,35888209
2019,35804803,1,35888219
2019,35804714,1,35888126
2019,35819591,1,35905016
2019,35804762,1,35888172
2019,35800377,1,35900711
2019,35804802,1,35888217
2019,35819643,1,35905070
2019,35804831,1,35888245
2019,35800314,1,35900654
2019,35804745,1,35888158
2019,35804742,1,35888154
2019,35804764,1,35888173
2019,35804765,1,35888174
2019,35800378,1,35900712
2019,35819629,1,35905062
2019,35800387,1,35900721
2019,35819636,1,35905065
2019,35804810,1,35888225
2019,35804813,1,35900729
2019,35800404,1,35900739
2019,35804864,1,35888278
2019,35804863,1,35888277
2019,37308103,1,37620467
2019,37308143,1,37620510
2019,37308169,7,37616076
2019,37315451,1,37616114
2019,37315475,1,37616136
2019,37312209,1,37612737
2019,37308256,1,37616143
2019,37315509,1,37616164
2019,37315536,3,37612769
2019,37315587,1,37612812
2019,37315594,1,37616243
2019,37308435,1,37620813
2019,37315595,1,37616244
2019,37315605,1,37612821
2019,37312288,1,37612822
2019,37312296,1,37620849
2019,37315616,1,37620848
2019,37308490,1,37616275
2019,37308496,1,37612842
2019,37308558,1,37620932
2019,37308566,1,37620941
2019,37308610,1,37620980
2019,37308620,1,37620991
2019,37308666,1,37621036
2019,37308667,1,37621037
2019,37308698,1,37621071
2019,37312399,1,37621108
2019,37315754,1,37612941
2019,37308771,1,37616415
2019,37308773,1,37621150
2019,37523695,1,37826600
2019,37525071,7,37832164
2019,37519113,1,37826609
2019,37525075,1,37826615
2019,37525094,1,37826629
2019,37525098,1,37823980
2019,37523753,1,37826661
2019,37525136,1,37826684
2019,37525157,1,37832266
2019,37525156,1,37832265
2019,37523811,1,37832270
2019,37519283,1,37824122
2019,37523852,1,37826740
2019,37523856,1,37826744
2019,37519325,1,37824168
2019,37523888,1,37832330
2019,37523894,1,37826775
2019,37525215,1,37832340
2019,37519359,1,37824196
2019,37519360,1,37826802
2019,37523925,7,37826812
2019,37525232,1,37832356
2019,37525233,1,37832357
2019,37519405,1,37824237
2019,37519414,1,37824246
2019,37519438,1,37824268
2019,37519442,1,37824272
2019,37519482,1,37824315
2019,37519485,1,37824318
2019,37519487,7,37824321
2019,37529578,1,37824409
2019,37529579,1,37824410
2019,37525308,1,37832429
2019,37529584,7,37824416
2019,37529585,1,37824417
2019,37524094,1,37826986
2019,37529588,1,37824420
2019,37524100,1,37832443
2019,37529590,1,37824422
2019,37524105,1,37826995
2019,37529595,1,37824426
2019,37529600,1,37827006
2019,37524119,1,37824431
2019,37525338,1,37832464
2019,37525339,1,37832465
2019,37614919,1,37925349
2019,37605325,1,37915790
2019,37614953,1,37925381
2019,37614982,1,37925407
2019,37605385,1,37915858
2019,37605431,1,37915894
2019,37610099,1,37920513
2019,37605438,1,37915901
2019,37605445,1,37915910
2019,37605446,1,37915911
2019,37610130,1,37915926
2019,37610146,1,37915944
2019,37610149,3,37920568
2019,37615059,3,37925481
2019,37615058,3,37925480
2019,37605490,1,37915948
2019,37605491,1,37925493
2019,37610182,1,37920605
2019,37605506,1,37925502
2019,37610195,1,37920619
2019,37610215,1,37920640
2019,37605560,1,37920666
2019,37605562,1,37916012
2019,37615103,1,37920674
2019,37605574,1,37916024
2019,37610286,7,37920707
2019,37610309,1,37920732
2019,37615127,1,37925553
2019,37615128,1,37925554
2019,37615138,1,37916065
2019,37610331,1,37920753
2019,37610347,1,37920768
2019,37610351,1,37916081
2019,37605628,1,37916080
2019,37610358,1,37920777
2019,37610361,1,37920779
2019,37605633,1,37916088
2019,37615157,1,37925586
2019,37605639,1,37916095
2019,37610381,1,37920797
2019,37605646,1,37925598
2019,37610388,1,37920805
2019,37610394,1,37920809
2019,37615176,1,37925606
2019,37610419,1,37920836
2019,37605662,1,37916119
2019,37609982,1,37920393
2019,37605341,1,37915806
2019,37605353,1,37925394
2019,37610014,1,37920419
2019,37614991,1,37925415
2019,37605401,1,37915870
2019,37605407,1,37920465
2019,37605424,1,37920497
2019,37615049,1,37920538
2019,37610124,1,37920543
2019,37610143,1,37920561
2019,37610160,1,37925492
2019,37610165,7,37920585
2019,37610169,1,37920591
2019,37615071,1,37925495
2019,37605501,1,37925496
2019,37605510,1,37915961
2019,37610193,1,37920617
2019,37605521,1,37915973
2019,37605520,1,37915972
2019,37605529,1,37915980
2019,37610207,1,37915981
2019,37615090,1,37920636
2019,37610230,1,37920653
2019,37610271,1,37920693
2019,37610270,1,37920692
2019,37610287,1,37920708
2019,37610292,1,37920714
2019,37610298,1,37920720
2019,37610318,1,37920742
2019,37610326,1,37920748
2019,37610349,1,37920769
2019,37610360,1,37920778
2019,37615154,1,37925583
2019,37605637,1,37916093
2019,37610371,1,37920789
2019,37610374,1,37920792
2019,37610375,1,37920793
2019,37605644,1,37920800
2019,37610390,1,37920806
2019,37610395,1,37920810
2019,37609961,1,37920371
2019,37609977,1,37920386
2019,37609980,1,37920391
2019,37605347,1,37915812
2019,37605360,1,37915828
2019,37610018,1,37920423
2019,37605382,1,37925409
2019,37614998,1,37925424
2019,37605423,1,37920495
2019,37605427,1,37915889
2019,37610089,1,37915892
2019,37605440,1,37915904
2019,37610110,1,37920524
2019,37521901,1,37821950
2019,37517125,7,37821971
2019,37517132,1,37819330
2019,37521921,1,37814817
2019,37517142,1,37821984
2019,37521943,1,37814839
2019,37517169,1,37822012
2019,37517185,1,37822028
2019,37517200,1,37822043
2019,37517214,1,37822055
2019,37512354,1,37819460
2019,37521981,1,37814878
2019,37517237,1,37822078
2019,37517238,1,37822079
2019,37517251,1,37819498
2019,37517273,1,37822110
2019,37517274,1,37822111
2019,37512432,1,37819550
2019,37517316,1,37822152
2019,37522055,1,37824948
2019,37522056,1,37824949
2019,37512487,1,37819602
2019,37522066,1,37824957
2019,37522067,1,37824958
2019,37512510,1,37819624
2019,37522069,1,37822183
2019,37517364,1,37822204
2019,37512561,1,37819677
2019,37512580,1,37822219
2019,37512592,1,37819710
2019,37522124,1,37825005
2019,37522125,1,37825006
2019,37512628,1,37822242
2019,37522132,1,37822241
2019,37517404,1,37825021
2019,37522136,1,37822248
2019,37522139,2,37822251
2019,37517408,2,37819757
2019,37522148,1,37819779
2019,37522149,1,37819780
2019,37517427,1,37825033
2019,37522157,1,37822274
2019,37517438,1,37822275
2019,37517445,1,37819813
2019,37517451,1,37822289
2019,37517480,1,37819859
2019,37512740,1,37819858
2019,37517492,1,37822333
2019,37512790,1,37819912
2019,37522233,1,37825108
2019,37512853,1,37822394
2019,37518088,1,37822937
2019,37522588,1,37825475
2019,37513744,1,37830862
2019,37522662,4,37830881
2019,37513817,1,37825572
2019,37513847,1,37830973
2019,37518266,1,37823100
2019,37522722,1,37823116
2019,37522724,1,37825606
2019,37522735,1,37825620
2019,37518296,1,37823130
2019,37513909,1,37831034
2019,37518309,1,37823149
2019,37513915,1,37831038
2019,37518318,7,37825640
2019,37513959,1,37831081
2019,37522781,1,37825665
2019,37522791,1,37825673
2019,37518371,1,37831111
2019,37513996,1,37825694
2019,37514006,1,37831125
2019,37514012,1,37831129
2019,37514041,1,37831153
2019,37518415,1,37825735
2019,37522862,23,37825748
2019,37522880,1,37825761
2019,37514099,1,37823286
2019,37522888,1,37825769
2019,37514121,1,37831237
2019,37518452,1,37823299
2019,37522909,1,37823311
2019,37522910,1,37831256
2019,37514148,1,37831267
2019,37518473,1,37823318
2019,37514176,1,37831291
2019,37518484,1,37823336
2019,37518487,1,37831302
2019,37514198,1,37831316
2019,37522959,1,37823364
2019,37518518,1,37823368
2019,37518528,1,37825856
2019,37522974,1,37825858
2019,37514240,1,37831352
2019,37514275,1,37831387
2019,37514298,1,37825897
2019,37514301,1,37831415
2019,37523023,1,37831429
2019,37514334,1,37825923
2019,37518584,1,37831446
2019,37523052,1,37831461
2019,37523062,1,37831474
2019,37518613,1,37831486
2019,37514370,1,37831489
2019,37514396,1,37823475
2019,37514395,8,37825967
2019,37523093,1,37825972
2019,37514424,1,37831540
2019,37523111,1,37831549
2019,37523118,1,37831561
2019,37514450,1,37831569
2019,37514473,1,37831591
2019,37514474,1,37823526
2019,37522586,1,37825473
2019,37513663,1,37830775
2019,37513671,1,37830781
2019,37513674,1,37830784
2019,37522604,1,37823006
2019,37518187,1,37823031
2019,37522637,1,37825522
2019,37518201,1,37823046
2019,37522648,1,37830856
2019,37513754,1,37830874
2019,37513779,1,37830901
2019,37518242,1,37823082
2019,37518285,1,37823122
2019,37518289,1,37831004
2019,37522734,1,37831013
2019,37518303,1,37823140
2019,37518316,1,37831045
2019,37513954,1,37825658
2019,37522794,1,37825675
2019,37518360,1,37823201
2019,37518359,1,37823200
2019,37522812,1,37825693
2019,37514026,1,37823243
2019,37518395,1,37825713
2019,37522837,1,37831157
2019,37522839,1,37825725
2019,37518406,1,37823253
2019,37514047,1,37831161
2019,37518423,1,37823267
2019,37514074,1,37831189
2019,37518426,1,37823270
2019,37514110,1,37823296
2019,37518448,1,37823295
2019,37514109,1,37831227
2019,37514140,1,37831257
2019,37514153,1,37831273
2019,37514152,1,37823320
2019,37514175,1,37825811
2019,37514183,1,37823333
2019,37514190,1,37823343
2019,37518492,1,37823342
2019,37518510,1,37831326
2019,37518516,1,37823365
2019,37522961,1,37825841
2019,37514221,1,37825840
2019,37514260,1,37825870
2019,37518536,3,37831373
2019,37514276,1,37825879
2019,37522990,1,37825878
2019,37514274,1,37831386
2019,37514283,1,37823402
2019,37514292,1,37831409
2019,37523018,1,37825900
2019,37523038,1,37823432
2019,37523043,1,37831451
2019,37523058,1,37825936
2019,37518600,1,37831470
2019,37514350,1,37831468
2019,37514349,8,37831466
2019,37523070,1,37831485
2019,37523072,1,37825951
2019,37523075,1,37825954
2019,37514381,1,37825957
2019,37514404,1,37831519
2019,37514406,1,37831522
2019,37514407,1,37831523
2019,37514403,1,37831518
2019,37514444,1,37831563
2019,37518652,1,37831570
2019,37523158,3,37826029
2019,37524514,1,37826063
2019,37524529,1,37826073
2019,37524535,1,37831649
2019,37524541,1,37823579
2019,37524543,1,37823581
2019,37518725,1,37823584
2019,37524557,1,37823589
2019,37524568,1,37826103
2019,37524578,1,37831692
2019,37524601,1,37823605
2019,37524608,1,37826137
2019,37524619,1,37831731
2019,37524630,1,37823622
2019,37524639,1,37823627
2019,37523276,1,37826171
2019,37524656,1,37831766
2019,37523282,1,37831771
2019,37518803,1,37831772
2019,37523311,1,37823667
2019,37523318,1,37823675
2019,37524705,1,37831811
2019,37523331,1,37826219
2019,37518843,1,37826221
2019,37518849,1,37823699
2019,37518854,1,37831840
2019,37523358,1,37826250
2019,37524785,1,37831880
2019,37523386,1,37826284
2019,37523385,1,37826283
2019,37524804,1,37831897
2019,37518896,1,37826292
2019,37524812,1,37831905
2019,37518899,1,37823752
2019,37523398,1,37831906
2019,37524819,1,37831910
2019,37524818,1,37831909
2019,37518910,1,37823764
2019,37518913,1,37823767
2019,37523430,1,37831926
2019,37523440,1,37826335
2019,37518922,1,37823775
2019,37518935,1,37823786
2019,37518936,1,37823787
2019,37523457,1,37826355
2019,37523464,1,37826364
2019,37523466,1,37826365
2019,37523484,1,37826382
2019,37524883,1,37831978
2019,37523490,1,37826388
2019,37523489,1,37826387
2019,37518972,1,37823822
2019,37524915,1,37823839
2019,37523543,1,37823845
2019,37519006,1,37832038
2019,37524946,1,37826463
2019,37519009,1,37832050
2019,37524956,1,37826473
2019,37524957,1,37832055
2019,37523583,1,37826482
2019,37523586,1,37826485
2019,37519041,1,37823888
2019,37524973,1,37823891
2019,37523619,1,37823894
2019,37523623,1,37826521
2019,37524981,1,37823898
2019,37524988,1,37832088
2019,37519060,1,37823905
2019,37519061,1,37823906
2019,37524996,1,37823911
2019,37524995,1,37826535
2019,37519067,1,37826540
2019,37519072,1,37832106
2019,37525018,1,37832113
2019,37519081,1,37826564
2019,37525034,1,37823934
2019,37523678,1,37826585
2019,37525063,1,37832155
2019,37519107,1,37832156
2019,37523698,1,37826602
2019,37523697,1,37832159
2019,37523712,1,37826618
2019,37519136,1,37826628
2019,37519144,1,37826636
2019,37525099,1,37826638
2019,37525102,1,37823986
2019,37525113,1,37824006
2019,37523759,1,37826666
2019,37525126,1,37832232
2019,37523774,1,37826680
2019,37519200,1,37824034
2019,37519208,1,37824043
2019,37519233,1,37824070
2019,37519232,7,37824069
2019,37523825,1,37826716
2019,37519255,1,37824094
2019,37519254,1,37824093
2019,37519257,1,37824096
2019,37519265,1,37832286
2019,37519270,1,37824109
2019,37523834,1,37824107
2019,37523835,1,37826725
2019,37523838,1,37826728
2019,37523840,1,37826730
2019,37523843,1,37824124
2019,37519291,1,37824132
2019,37519292,1,37824133
2019,37519297,1,37824138
2019,37519298,1,37824139
2019,37519301,1,37826743
2019,37523858,1,37832305
2019,37525192,1,37832308
2019,37519312,1,37824154
2019,37523865,1,37832314
2019,37523869,1,37826754
2019,37525201,1,37832319
2019,37519328,1,37826759
2019,37525205,1,37832328
2019,37523895,1,37826776
2019,37519345,1,37826777
2019,37523897,1,37826780
2019,37523898,1,37826781
2019,37523903,1,37826786
2019,37525213,1,37832339
2019,37519353,1,37832338
2019,37523923,1,37826811
2019,37523922,1,37824204
2019,37525228,1,37832349
2019,37519371,1,37832350
2019,37519377,1,37826817
2019,37523931,1,37826818
2019,37525240,1,37832364
2019,37519391,1,37824223
2019,37525245,1,37826830
2019,37525246,1,37832368
2019,37605336,1,37915801
2019,37609996,1,37920403
2019,37605372,1,37925401
2019,37614974,1,37925402
2019,37614987,1,37925411
2019,37610042,1,37920447
2019,37610054,1,37915871
2019,37605412,1,37920475
2019,37605425,1,37925448
2019,37610092,1,37920504
2019,37605436,1,37915898
2019,37610113,1,37920527
2019,37610112,1,37920526
2019,37605461,1,37915922
2019,37610127,1,37920546
2019,37605466,1,37915927
2019,37605469,1,37915930
2019,37605485,1,37915946
2019,37615063,1,37925485
2019,37610164,1,37920584
2019,37610170,1,37920590
2019,37615079,1,37925506
2019,37610196,1,37925508
2019,37605530,1,37915982
2019,37605542,1,37915996
2019,37610236,1,37920662
2019,37610235,1,37925525
2019,37610244,3,37920671
2019,37615102,1,37920673
2019,37610260,1,37920684
2019,37610272,1,37920694
2019,37615111,1,37925538
2019,37605588,1,37925547
2019,37610312,5,37925558
2019,37615133,1,37925559
2019,37605621,1,37916074
2019,37610336,1,37920758
2019,37615146,1,37920766
2019,37610355,1,37920774
2019,37610363,1,37920780
2019,37610366,1,37920784
2019,37615165,1,37925593
2019,37615164,1,37925592
2019,37610372,1,37920790
2019,37514477,1,37831593
2019,37518699,1,37831610
2019,37523171,1,37826042
2019,37514500,1,37831618
2019,37518717,1,37831642
2019,37523215,1,37826089
2019,37518726,1,37826088
2019,37518730,1,37826094
2019,37524570,1,37831684
2019,37523243,1,37826118
2019,37518771,1,37826148
2019,37518792,1,37831760
2019,37524653,3,37831762
2019,37518796,3,37823637
2019,37524664,1,37831773
2019,37518804,3,37823643
2019,37523289,1,37823647
2019,37523292,1,37826188
2019,37523300,1,37823657
2019,37523301,1,37823658
2019,37518817,1,37831793
2019,37524701,1,37831807
2019,37524709,1,37831815
2019,37518838,1,37831818
2019,37524711,1,37831819
2019,37524733,1,37826231
2019,37518861,1,37823711
2019,37523359,1,37826256
2019,37524787,1,37831882
2019,37523420,1,37826316
2019,37524832,1,37831930
2019,37523444,1,37826340
2019,37524844,1,37831940
2019,37524851,1,37831948
2019,37518957,1,37823808
2019,37518996,1,37832029
2019,37524963,1,37823870
2019,37523645,1,37826548
2019,37525016,1,37832109
2019,37519098,1,37823942
2019,37525049,1,37832144
2019,37525058,1,37823950
2019,37523690,1,37823952
2019,37525078,1,37826617
2019,37525096,3,37826631
2019,37523723,1,37826637
2019,37519162,1,37823999
2019,37523744,1,37832206
2019,37519167,1,37824007
2019,37523757,1,37826664
2019,37523766,1,37832228
2019,37525127,1,37832233
2019,37519211,1,37824048
2019,37523806,1,37826702
2019,37523815,1,37826709
2019,37519231,1,37824068
2019,37519237,1,37824074
2019,37519239,1,37824077
2019,37523821,1,37824078
2019,37519290,1,37832299
2019,37525187,2,37832302
2019,37519308,1,37824150
2019,37519324,1,37824167
2019,37525212,1,37832337
2019,37523906,1,37826790
2019,37523911,1,37826796
2019,37519389,1,37824222
2019,37519394,1,37824227
2019,37519413,4,37824245
2019,37519422,1,37824252
2019,37519444,1,37824274
2019,37519450,1,37824279
2019,37518085,1,37822934
2019,37513642,1,37830751
2019,37522585,1,37825472
2019,37518133,1,37822979
2019,37518153,1,37823000
2019,37518159,1,37823004
2019,37522621,1,37825507
2019,37513707,1,37830823
2019,37522632,1,37825518
2019,37518193,1,37823039
2019,37513719,1,37830834
2019,37518216,1,37830871
2019,37522657,1,37823060
2019,37513783,1,37830905
2019,37513782,1,37830904
2019,37513795,1,37830918
2019,37513801,2,37830923
2019,37513805,3,37830931
2019,37522685,3,37825565
2019,37518241,1,37823081
2019,37513831,1,37830953
2019,37522700,1,37825583
2019,37513860,1,37830985
2019,37518273,1,37830995
2019,37513893,1,37823133
2019,37522747,1,37825628
2019,37518314,1,37823153
2019,37513943,1,37831067
2019,37513945,1,37825651
2019,37518345,1,37823184
2019,37513963,1,37831083
2019,37513965,1,37831087
2019,37518351,1,37823193
2019,37513982,3,37831104
2019,37513987,1,37831109
2019,37518387,1,37831133
2019,37518388,1,37831134
2019,37518392,1,37823237
2019,37514031,1,37825715
2019,37514058,1,37825729
2019,37518411,1,37831177
2019,37518413,1,37825734
2019,37522855,1,37823263
2019,37522860,1,37825744
2019,37522871,7,37825754
2019,37522872,1,37825755
2019,37514093,1,37823280
2019,37518441,1,37823287
2019,37522886,8,37825765
2019,37522889,1,37825772
2019,37514130,1,37831244
2019,37518464,1,37823308
2019,37514146,1,37831266
2019,37514163,1,37823323
2019,37522936,1,37831298
2019,37518500,1,37823349
2019,37522949,1,37825826
2019,37522950,1,37825827
2019,37522951,1,37823353
2019,37514205,7,37823358
2019,37514235,1,37831349
2019,37518549,1,37823393
2019,37514279,8,37831392
2019,37518566,1,37823415
2019,37514312,1,37831423
2019,37514325,1,37831436
2019,37518599,1,37831467
2019,37518604,1,37825939
2019,37523064,1,37823453
2019,37523071,1,37825950
2019,37514376,1,37823463
2019,37514419,1,37831535
2019,37514447,1,37831565
2019,37518656,1,37831572
2019,37523151,1,37826021
2019,37518670,1,37823523
2019,37514484,1,37823543
2019,37518703,1,37823558
2019,37524522,1,37826069
2019,37524523,1,37831635
2019,37523194,1,37826070
2019,37524545,1,37831657
2019,37524546,1,37831658
2019,37524549,1,37831662
2019,37524559,1,37831672
2019,37518737,1,37831679
2019,37524564,8,37823593
2019,37523225,8,37826099
2019,37524569,1,37826105
2019,37523235,1,37826108
2019,37518740,1,37826109
2019,37524629,1,37823619
2019,37523271,1,37826162
2019,37524642,1,37831751
2019,37518785,1,37826166
2019,37518801,1,37826176
2019,37523283,1,37826179
2019,37524679,1,37831786
2019,37524690,1,37823669
2019,37523312,1,37823668
2019,37518822,1,37823674
2019,37518829,1,37826207
2019,37524710,1,37823689
2019,37518872,1,37826254
2019,37518882,1,37823734
2019,37523399,1,37826299
2019,37523414,1,37826312
2019,37519408,4,37824240
2019,37519409,1,37824241
2019,37519410,1,37824242
2019,37519411,1,37832374
2019,37525252,1,37832376
2019,37519420,1,37824250
2019,37519421,1,37824251
2019,37519426,1,37824256
2019,37523968,1,37826860
2019,37523966,1,37826858
2019,37519443,1,37824273
2019,37523989,1,37824286
2019,37519454,1,37824287
2019,37519474,1,37826893
2019,37524003,1,37826892
2019,37524005,1,37826895
2019,37524004,1,37826894
2019,37519477,1,37824308
2019,37519481,3,37824313
2019,37519494,1,37824327
2019,37524024,1,37826913
2019,37524025,1,37826914
2019,37519501,1,37824334
2019,37529509,1,37824339
2019,37524035,1,37826928
2019,37529525,1,37824356
2019,37524040,1,37826931
2019,37529533,1,37824365
2019,37529542,1,37824377
2019,37524059,1,37824379
2019,37525286,1,37832409
2019,37529559,1,37826955
2019,37518290,1,37823126
2019,37518294,1,37823128
2019,37513892,1,37831018
2019,37522746,1,37825627
2019,37522762,1,37823164
2019,37513975,1,37823198
2019,37522824,1,37825709
2019,37522876,1,37825758
2019,37514125,1,37831241
2019,37514169,1,37831285
2019,37514168,1,37823326
2019,37518486,1,37825815
2019,37522954,1,37831323
2019,37514211,1,37823360
2019,37514228,1,37831341
2019,37522976,1,37825860
2019,37522980,1,37825865
2019,37514239,1,37831351
2019,37518553,1,37823396
2019,37514313,1,37831424
2019,37514346,1,37823445
2019,37523048,1,37825930
2019,37514352,1,37825937
2019,37514375,1,37831494
2019,37514382,1,37823465
2019,37518617,1,37823468
2019,37523084,1,37825961
2019,37523085,1,37825962
2019,37514422,1,37831538
2019,37523123,1,37825996
2019,37523136,1,37826009
2019,37514495,1,37831612
2019,37514496,1,37831613
2019,37518702,1,37826044
2019,37523180,1,37823559
2019,37524530,1,37826074
2019,37523209,1,37826083
2019,37524552,1,37826092
2019,37524566,1,37831681
2019,37524588,1,37831702
2019,37518786,1,37823629
2019,37518784,1,37826165
2019,37518798,1,37831763
2019,37523278,1,37826173
2019,37523280,1,37823641
2019,37523294,1,37823654
2019,37523304,1,37823659
2019,37524686,1,37823664
2019,37518837,1,37831817
2019,37524732,1,37823704
2019,37524784,1,37831879
2019,37523404,3,37831911
2019,37518907,1,37831914
2019,37523424,1,37826320
2019,37518930,1,37831945
2019,37524856,1,37823788
2019,37523465,1,37826363
2019,37524885,1,37826394
2019,37518998,1,37823849
2019,37519002,1,37823852
2019,37519043,1,37823890
2019,37519042,1,37823889
2019,37523615,1,37823892
2019,37519055,1,37832084
2019,37523639,1,37826543
2019,37519074,1,37823921
2019,37519102,1,37832143
